author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_square_meter
real_estate_agent,Химки,13,17,1,33.3,7900000,2016,16.0,8.4,Химки,Германа Титова,Химки,237237
homeowner,Химки,15,18,1,29.8,8000000,2020,19.0,10.8,Химки,Имени К.И. Вороницына,Химки,268456
real_estate_agent,Химки,10,26,1,38.0,9500000,2017,14.0,12.0,Химки,9 Мая,Молжаниново,250000
realtor,Химки,16,25,1,41.8,10000000,2007,24.0,12.0,Химки,Горшина,Химки,239234
real_estate_agent,Химки,9,18,1,33.0,8150000,2019,19.0,8.0,Химки,Германа Титова,Химки,246969
real_estate_agent,Химки,19,24,1,50.3,10400000,2023,28.945630476931637,9.6,Химки,Академика Грушина,Химки,206759
real_estate_agent,Химки,17,17,1,36.06,6700000,2020,16.7,9.2,Химки,Микояна,Сходня,185801
homeowner,Химки,3,8,1,31.3,8000000,2013,18.01189331864732,5.495511896225192,Химки,проезд Набережный,Шереметьевская,255591
unknown,Химки,11,17,1,43.0,7500000,2017,16.0,15.0,Химки,1-я Лесная,Новоподрезково,174418
realtor,Химки,2,8,1,39.5,7200000,2022,18.0,11.0,Химки,Генерала Дьяконова,Шереметьевская,182278
real_estate_agent,Химки,1,17,1,36.7,6700000,2014,18.9,9.3,Химки,1-я Лесная,Подрезково,182561
real_estate_agent,Химки,16,17,1,32.8,8400000,2023,14.0,8.1,Химки,Германа Титова,Молжаниново,256097
real_estate_agent,Химки,12,17,1,41.2,8100000,2018,20.0,10.0,Химки,Германа Титова,Молжаниново,196601
real_estate_agent,Химки,8,19,1,44.0,8000000,2023,25.32023341918473,13.0,Химки,переулок 2-й Чапаевский,Сходня,181818
realtor,Химки,11,12,1,40.7,8000000,2016,18.0,9.0,Химки,Родионова,Молжаниново,196560
real_estate_agent,Химки,18,25,1,42.1,8000000,2011,18.0,10.0,Химки,проспект Мельникова,Молжаниново,190023
unknown,Химки,1,17,1,42.2,8018000,2020,17.2,9.0,Химки,Микояна,Сходня,190000
homeowner,Химки,14,27,1,37.9,8000000,2005,20.7,10.2,Химки,Молодежная,Молжаниново,211081
unknown,Химки,8,25,1,41.6,8000000,2007,18.0,10.0,Химки,Панфилова,Химки,192307
homeowner,Химки,3,3,1,43.3,8000000,2023,21.3,11.0,Химки,Ивановская,Планерная,184757
homeowner,Химки,22,22,1,40.0,8100000,2006,20.0,10.5,Химки,Молодежная,Молжаниново,202500
real_estate_agent,Химки,9,18,1,33.0,8150000,2019,19.0,7.0,Химки,Германа Титова,Химки,246969
real_estate_agent,Химки,12,17,1,38.1,8200000,2023,19.0,8.0,Химки,Панфилова,Сходненская,215223
real_estate_agent,Химки,23,25,1,38.1,8299999,2009,17.8,10.4,Химки,Молодежная,Молжаниново,217847
real_estate_agent,Химки,14,17,1,30.7,8300000,2018,15.0,9.0,Химки,Германа Титова,Химки,270358
real_estate_agent,Химки,2,23,1,42.2,8350000,2015,20.0,10.0,Химки,Академика Грушина,Химки,197867
homeowner,Химки,11,24,1,43.8,8350000,2012,18.8,10.2,Химки,Совхозная,Левобережная,190639
realtor,Химки,22,25,1,41.7,8300000,2023,17.4,10.5,Химки,Горшина,Химки,199040
homeowner,Химки,1,5,1,33.0,8380000,2019,18.99017506438855,10.0,Химки,Ивановская,Молжаниново,253939
homeowner,Химки,12,16,1,44.0,8300000,2023,25.32023341918473,10.0,Химки,Первомайская,Сходня,188636
realtor,Химки,15,25,1,41.8,8300000,2008,18.0,12.0,Химки,Молодежная,Молжаниново,198564
real_estate_agent,Химки,3,5,1,38.6,8400000,2020,15.3,11.0,Химки,Ивановская,Молжаниново,217616
unknown,Химки,3,27,1,40.8,8400000,2016,14.2,10.4,Химки,Молодежная,Молжаниново,205882
unknown,Химки,12,23,1,42.0,8400000,2016,19.0,9.0,Химки,Родионова,Молжаниново,200000
homeowner,Химки,18,25,1,41.9,8490000,2008,17.8,10.4,Химки,Молодежная,Молжаниново,202625
realtor,Химки,21,25,1,41.4,8500000,2008,17.8,10.0,Химки,Молодежная,Молжаниново,205314
real_estate_agent,Химки,14,14,1,32.3,8500000,2017,15.0,9.0,Химки,Германа Титова,Химки,263157
unknown,Химки,18,25,1,43.0,8500000,2009,18.0,10.0,Химки,Горшина,Химки,197674
homeowner,Химки,15,17,1,37.0,8500000,2016,21.292014466132617,6.496292017901984,Химки,Германа Титова,Химки,229729
homeowner,Химки,19,25,1,42.0,8500000,2007,18.0,10.0,Химки,Горшина,Химки,202380
homeowner,Химки,10,17,1,38.0,8500000,2003,19.5,8.0,Химки,Марии Рубцовой,Молжаниново,223684
real_estate_agent,Химки,10,17,1,38.0,8600000,2003,21.867474316568632,8.0,Химки,Марии Рубцовой,Молжаниново,226315
real_estate_agent,Химки,3,25,1,34.0,8600000,2017,19.0,10.0,Химки,Совхозная,Левобережная,252941
real_estate_agent,Химки,1,8,1,55.6,8600000,2011,11.5,26.0,Химки,Береговая,Химки,154676
real_estate_agent,Химки,20,25,1,42.1,8600000,2007,17.8,10.0,Химки,Горшина,Химки,204275
real_estate_agent,Химки,1,27,1,42.8,8600000,2023,17.5,9.9,Химки,Совхозная,Левобережная,200934
realtor,Химки,13,27,1,42.0,8600000,2016,15.0,11.0,Химки,Молодежная,Молжаниново,204761
homeowner,Химки,16,17,1,31.0,8600000,2019,15.0,8.0,Химки,Германа Титова,Молжаниново,277419
homeowner,Химки,16,24,1,41.6,8600000,2012,20.0,10.0,Химки,проспект Мельникова,Молжаниново,206730
homeowner,Химки,3,25,1,34.0,8600000,2017,21.0,11.0,Химки,Совхозная,Левобережная,252941
homeowner,Химки,5,5,1,37.9,8550000,2020,21.80992833152503,6.6543099318509515,Химки,Ивановская,Молжаниново,225593
real_estate_agent,Химки,9,17,1,36.3,8700000,2016,18.0,8.7,Химки,Германа Титова,Химки,239669
real_estate_agent,Химки,2,8,1,55.0,8700000,2014,30.0,18.0,Химки,Береговая,Химки,158181
realtor,Химки,11,25,1,37.8,8700000,2007,18.0,10.0,Химки,Совхозная,Левобережная,230158
realtor,Химки,18,23,1,42.3,8690000,2023,18.0,10.5,Химки,Молодежная,Молжаниново,205437
realtor,Химки,3,26,1,40.0,8700000,2017,19.4,9.4,Химки,Родионова,Молжаниново,217500
real_estate_agent,Химки,18,23,1,43.7,8700000,2023,18.4,10.5,Химки,Горшина,Химки,199084
unknown,Химки,7,25,1,41.1,8700000,2014,17.7,10.1,Химки,Совхозная,Левобережная,211678
homeowner,Химки,1,8,1,41.1,8700000,2013,23.651399852920285,14.0,Химки,Ленинский проспект,Химки,211678
real_estate_agent,Химки,9,25,1,41.8,8799000,2007,21.0,11.0,Химки,Молодежная,Молжаниново,210502
realtor,Химки,12,12,1,43.9,8800000,2014,18.0,11.0,Химки,1-я Лесная,Подрезково,200455
real_estate_agent,Химки,5,17,1,42.6,8800000,2017,19.6,18.0,Химки,Германа Титова,Молжаниново,206572
realtor,Химки,13,18,1,46.3,8800000,2005,20.7,10.9,Химки,Академика Грушина,Химки,190064
real_estate_agent,Химки,3,4,1,43.2,8800000,2015,23.0,11.0,Химки,Ивановская,Молжаниново,203703
realtor,Химки,5,23,1,42.5,8850000,2011,20.0,10.0,Химки,проспект Мельникова,Молжаниново,208235
